/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_10_39_957.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_10_39_957.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_10_39_957.jpg,0,1,0,30,19029
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_10_40_037.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_10_40_037.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_10_40_037.jpg,0,1,0,30,19029
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_10_40_115.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_10_40_115.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_10_40_115.jpg,0,1,0,30,19029
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_10_40_189.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_10_40_189.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_10_40_189.jpg,0,1,0,30,1903
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_10_40_261.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_10_40_261.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_10_40_261.jpg,0,1,0,30,19031
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_070.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_070.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_070.jpg,-0,02816901,1,0,30,18921
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_143.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_143.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_143.jpg,-0,02816901,1,0,30,19117
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_221.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_221.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_221.jpg,0,1924883,1,0,30,17773
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_296.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_296.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_296.jpg,0,2065728,1,0,30,18421
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_373.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_373.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_373.jpg,0,2065728,1,0,30,18569
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_449.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_449.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_449.jpg,0,2065728,1,0,30,18646
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_526.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_526.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_526.jpg,0,2065728,1,0,30,18591
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_601.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_601.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_601.jpg,0,2065728,1,0,30,18806
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_680.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_680.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_680.jpg,0,07511737,1,0,30,19048
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_755.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_755.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_755.jpg,0,0657277,1,0,30,19027
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_832.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_832.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_832.jpg,0,04694836,1,0,30,19024
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_905.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_905.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_905.jpg,-0,04694836,1,0,30,17787
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_39_979.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_39_979.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_39_979.jpg,-0,08920188,1,0,30,17807
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_052.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_052.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_052.jpg,-0,08920188,1,0,30,18418
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_125.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_125.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_125.jpg,-0,08920188,1,0,30,22243
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_199.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_199.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_199.jpg,-0,08920188,1,0,30,18701
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_273.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_273.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_273.jpg,0,1,0,30,18022
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_348.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_348.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_348.jpg,0,02816901,1,0,30,19445
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_425.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_425.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_425.jpg,0,02816901,1,0,30,19147
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_501.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_501.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_501.jpg,0,02816901,1,0,30,18215
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_575.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_575.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_575.jpg,0,02816901,1,0,30,19488
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_648.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_648.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_648.jpg,0,02816901,1,0,30,18832
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_722.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_722.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_722.jpg,0,02816901,1,0,30,18991
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_796.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_796.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_796.jpg,0,02816901,1,0,30,19029
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_869.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_869.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_869.jpg,0,02816901,1,0,30,19115
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_40_944.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_40_944.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_40_944.jpg,0,02816901,1,0,30,19052
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_018.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_018.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_018.jpg,0,02816901,1,0,30,19035
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_095.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_095.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_095.jpg,0,02816901,1,0,30,1903
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_174.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_174.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_174.jpg,-0,02816901,1,0,30,19013
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_242.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_242.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_242.jpg,-0,06103287,1,0,30,19021
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_318.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_318.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_318.jpg,-0,07511737,1,0,30,18986
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_397.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_397.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_397.jpg,-0,07511737,1,0,30,19025
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_465.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_465.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_465.jpg,-0,07511737,1,0,30,19089
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_533.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_533.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_533.jpg,-0,07511737,1,0,30,19088
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_610.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_610.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_610.jpg,-0,07511737,1,0,30,19094
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_688.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_688.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_688.jpg,-0,05633803,1,0,30,19131
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_756.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_756.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_756.jpg,-0,009389671,1,0,30,19088
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_835.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_835.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_835.jpg,0,02347418,1,0,30,19036
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_915.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_915.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_915.jpg,0,02816901,1,0,30,19049
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_41_993.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_41_993.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_41_993.jpg,0,02816901,1,0,30,18911
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_066.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_066.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_066.jpg,0,02816901,1,0,30,19038
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_141.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_141.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_141.jpg,0,02816901,1,0,30,19073
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_217.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_217.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_217.jpg,0,02816901,1,0,30,18962
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_291.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_291.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_291.jpg,0,02816901,1,0,30,19035
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_364.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_364.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_364.jpg,0,02816901,1,0,30,19051
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_433.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_433.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_433.jpg,0,02816901,1,0,30,19052
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_511.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_511.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_511.jpg,0,02816901,1,0,30,19052
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_580.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_580.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_580.jpg,0,01408451,1,0,30,19051
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_647.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_647.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_647.jpg,0,01408451,1,0,30,19053
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_716.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_716.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_716.jpg,0,004694836,1,0,30,19044
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_792.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_792.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_792.jpg,0,004694836,1,0,30,19046
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_869.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_869.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_869.jpg,0,004694836,1,0,30,19049
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_42_946.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_42_946.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_42_946.jpg,0,004694836,1,0,30,19048
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_014.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_014.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_014.jpg,0,004694836,1,0,30,19044
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_081.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_081.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_081.jpg,-0,004694836,1,0,30,19044
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_155.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_155.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_155.jpg,-0,004694836,1,0,30,19019
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_232.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_232.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_232.jpg,-0,009389671,1,0,30,19039
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_309.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_309.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_309.jpg,-0,009389671,1,0,30,19039
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_384.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_384.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_384.jpg,-0,01877934,1,0,30,19019
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_455.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_455.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_455.jpg,-0,01877934,1,0,30,19034
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_531.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_531.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_531.jpg,-0,01877934,1,0,30,19039
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_604.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_604.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_604.jpg,-0,01877934,1,0,30,19039
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_676.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_676.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_676.jpg,-0,01877934,1,0,30,19041
/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/center_2018_05_13_15_11_43_744.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/left_2018_05_13_15_11_43_744.jpg,/home/ramdoot/MachineLearning/CarND-Behavioral-Cloning-P3/data1/IMG/right_2018_05_13_15_11_43_744.jpg,-0,01877934,1,0,30,19045
